корпус;0.05561251920048995
текст;0.03829494511809982
год;0.038019368066764925
конференция;0.03662395649159732
доклад;0.036492808955676796
корпусный лингвистика;0.03578198586643088
проблема;0.025477129362918956
схема;0.025387995082736363
аннотация;0.02393669653339514
случай;0.023921473125812394
